InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Year,Month,MonthName,YearMonth,IsCancelled,IsValidSale,CustomerID_Status
556823,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,2011-06-15 10:24:00,5.79,,United Kingdom,5.79,2011,6,Jun,2011-06,0,1,Missing
573870,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-11-01 12:25:00,2.95,14485.0,United Kingdom,2.95,2011,11,Nov,2011-11,0,1,Present
540646,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,8,2011-01-10 14:32:00,0.85,,United Kingdom,6.8,2011,1,Jan,2011-01,0,1,Missing
C566183,23301,GARDENERS KNEELING PAD KEEP CALM ,-2,2011-09-09 12:59:00,1.65,14837.0,United Kingdom,-3.3,2011,9,Sep,2011-09,1,0,Present
577515,22158,3 HEARTS HANGING DECORATION RUSTIC,16,2011-11-20 13:02:00,2.95,13427.0,United Kingdom,47.2,2011,11,Nov,2011-11,0,1,Present
574856,21217,RED RETROSPOT ROUND CAKE TINS,1,2011-11-07 12:06:00,20.79,,United Kingdom,20.79,2011,11,Nov,2011-11,0,1,Missing
537391,22197,SMALL POPCORN HOLDER,25,2010-12-06 13:53:00,0.85,16550.0,United Kingdom,21.25,2010,12,Dec,2010-12,0,1,Present
575477,22928,YELLOW GIANT GARDEN THERMOMETER,2,2011-11-09 16:14:00,12.46,,United Kingdom,24.92,2011,11,Nov,2011-11,0,1,Missing
558681,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2011-07-01 11:20:00,4.96,,United Kingdom,4.96,2011,7,Jul,2011-07,0,1,Missing
565542,23078,ICE CREAM PEN LIP GLOSS ,24,2011-09-05 12:06:00,1.25,16820.0,United Kingdom,30.0,2011,9,Sep,2011-09,0,1,Present
573508,22692,DOORMAT WELCOME TO OUR HOME,4,2011-10-31 12:11:00,8.25,12552.0,Italy,33.0,2011,10,Oct,2011-10,0,1,Present
554008,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,2011-05-20 12:31:00,2.95,17455.0,United Kingdom,17.700000000000003,2011,5,May,2011-05,0,1,Present
577768,23332,IVORY WICKER HEART LARGE,1,2011-11-21 15:18:00,3.29,,United Kingdom,3.29,2011,11,Nov,2011-11,0,1,Missing
567184,22696,WICKER WREATH LARGE,3,2011-09-18 15:41:00,1.95,16033.0,United Kingdom,5.85,2011,9,Sep,2011-09,0,1,Present
562918,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-08-10 13:51:00,1.25,15615.0,United Kingdom,15.0,2011,8,Aug,2011-08,0,1,Present
577008,20996,JAZZ HEARTS ADDRESS BOOK,10,2011-11-17 12:02:00,0.19,16869.0,United Kingdom,1.9,2011,11,Nov,2011-11,0,1,Present
563584,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-08-17 16:48:00,2.95,15122.0,United Kingdom,35.400000000000006,2011,8,Aug,2011-08,0,1,Present
575753,21718,RED METAL BEACH SPADE ,1,2011-11-11 10:41:00,1.25,17841.0,United Kingdom,1.25,2011,11,Nov,2011-11,0,1,Present
541104,47310M,"SMALL POP BOX,FUNKY MONKEY",8,2011-01-13 14:29:00,1.63,,United Kingdom,13.04,2011,1,Jan,2011-01,0,1,Missing
577531,23150,IVORY SWEETHEART SOAP DISH,1,2011-11-20 13:58:00,4.96,,United Kingdom,4.96,2011,11,Nov,2011-11,0,1,Missing
579939,15056N,EDWARDIAN PARASOL NATURAL,3,2011-12-01 10:18:00,5.95,15101.0,United Kingdom,17.85,2011,12,Dec,2011-12,0,1,Present
549317,22087,PAPER BUNTING WHITE LACE,6,2011-04-08 09:58:00,2.95,15109.0,United Kingdom,17.700000000000003,2011,4,Apr,2011-04,0,1,Present
576574,22197,POPCORN HOLDER,100,2011-11-15 13:53:00,0.72,13078.0,United Kingdom,72.0,2011,11,Nov,2011-11,0,1,Present
544813,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-02-23 16:23:00,2.95,15984.0,United Kingdom,11.8,2011,2,Feb,2011-02,0,1,Present
574074,23301,GARDENERS KNEELING PAD KEEP CALM ,4,2011-11-02 15:33:00,3.29,,United Kingdom,13.16,2011,11,Nov,2011-11,0,1,Missing
550277,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-04-15 12:48:00,1.25,12639.0,Sweden,30.0,2011,4,Apr,2011-04,0,1,Present
547223,21870,I CAN ONLY PLEASE ONE PERSON MUG,6,2011-03-21 15:10:00,1.25,12867.0,United Kingdom,7.5,2011,3,Mar,2011-03,0,1,Present
560716,20979,36 PENCILS TUBE RED RETROSPOT,16,2011-07-20 13:26:00,1.25,17675.0,United Kingdom,20.0,2011,7,Jul,2011-07,0,1,Present
569545,90087,CRYSTAL SEA HORSE PHONE CHARM,1,2011-10-04 16:37:00,1.63,,United Kingdom,1.63,2011,10,Oct,2011-10,0,1,Missing
564825,23286,BLUE VINTAGE SPOT BEAKER,4,2011-08-30 12:26:00,1.63,,United Kingdom,6.52,2011,8,Aug,2011-08,0,1,Missing
568949,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2,2011-09-29 15:13:00,3.29,,United Kingdom,6.58,2011,9,Sep,2011-09,0,1,Missing
569241,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-10-03 09:30:00,11.95,14488.0,United Kingdom,23.9,2011,10,Oct,2011-10,0,1,Present
559807,22383,LUNCH BAG SUKI DESIGN ,1,2011-07-12 14:48:00,1.65,17841.0,United Kingdom,1.65,2011,7,Jul,2011-07,0,1,Present
568346,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,1,2011-09-26 15:28:00,5.79,14096.0,United Kingdom,5.79,2011,9,Sep,2011-09,0,1,Present
549316,21238,RED RETROSPOT CUP,8,2011-04-08 09:54:00,0.85,12705.0,Germany,6.8,2011,4,Apr,2011-04,0,1,Present
553167,20727,LUNCH BAG  BLACK SKULL.,10,2011-05-13 16:19:00,4.96,,United Kingdom,49.6,2011,5,May,2011-05,0,1,Missing
547785,22558,CLOTHES PEGS RETROSPOT PACK 24 ,6,2011-03-25 11:41:00,1.49,13097.0,United Kingdom,8.94,2011,3,Mar,2011-03,0,1,Present
543251,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-04 14:51:00,2.95,14194.0,United Kingdom,17.700000000000003,2011,2,Feb,2011-02,0,1,Present
C540417,20727,LUNCH BAG  BLACK SKULL.,-30,2011-01-07 10:56:00,1.65,13680.0,United Kingdom,-49.5,2011,1,Jan,2011-01,1,0,Present
566426,23415,HOME SWEET HOME HOOK,12,2011-09-12 14:23:00,1.65,17865.0,United Kingdom,19.799999999999997,2011,9,Sep,2011-09,0,1,Present
558904,21215,IVORY PAPER CUP CAKE CASES ,1,2011-07-04 16:18:00,1.25,,United Kingdom,1.25,2011,7,Jul,2011-07,0,1,Missing
545895,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,1,2011-03-07 17:14:00,5.79,,United Kingdom,5.79,2011,3,Mar,2011-03,0,1,Missing
552010,23068,ALUMINIUM STAMPED HEART,3,2011-05-05 17:26:00,2.49,14713.0,United Kingdom,7.470000000000001,2011,5,May,2011-05,0,1,Present
565917,23089,GLASS BON BON JAR,1,2011-09-07 16:15:00,3.29,,United Kingdom,3.29,2011,9,Sep,2011-09,0,1,Missing
553527,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-05-17 14:57:00,1.65,15123.0,United Kingdom,19.799999999999997,2011,5,May,2011-05,0,1,Present
542716,21626,VINTAGE UNION JACK PENNANT,6,2011-01-31 14:02:00,1.95,16407.0,United Kingdom,11.7,2011,1,Jan,2011-01,0,1,Present
574672,21232,STRAWBERRY CERAMIC TRINKET POT,1,2011-11-06 12:25:00,1.25,13532.0,United Kingdom,1.25,2011,11,Nov,2011-11,0,1,Present
558613,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-06-30 15:46:00,1.95,14911.0,EIRE,15.6,2011,6,Jun,2011-06,0,1,Present
568048,22283,6 EGG HOUSE PAINTED WOOD,2,2011-09-23 12:36:00,7.95,14911.0,EIRE,15.9,2011,9,Sep,2011-09,0,1,Present
573136,22423,REGENCY CAKESTAND 3 TIER,5,2011-10-27 17:00:00,12.75,12709.0,Germany,63.75,2011,10,Oct,2011-10,0,1,Present
558232,22254,FELT TOADSTOOL LARGE,2,2011-06-27 14:30:00,1.25,17841.0,United Kingdom,2.5,2011,6,Jun,2011-06,0,1,Present
547652,21311,SET/4 BIRD MIRROR MAGNETS ,1,2011-03-24 12:15:00,2.1,14606.0,United Kingdom,2.1,2011,3,Mar,2011-03,0,1,Present
561894,21754,HOME BUILDING BLOCK WORD,1,2011-07-31 15:00:00,5.95,14456.0,United Kingdom,5.95,2011,7,Jul,2011-07,0,1,Present
574561,23559,WOODLAND BUNNIES LOLLY MAKERS,1,2011-11-04 15:52:00,4.13,,United Kingdom,4.13,2011,11,Nov,2011-11,0,1,Missing
572540,22867,HAND WARMER BIRD DESIGN,1,2011-10-24 16:17:00,4.96,,United Kingdom,4.96,2011,10,Oct,2011-10,0,1,Missing
547382,22551,PLASTERS IN TIN SPACEBOY,2,2011-03-22 15:31:00,1.65,15457.0,United Kingdom,3.3,2011,3,Mar,2011-03,0,1,Present
571082,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-10-13 15:25:00,5.79,,United Kingdom,5.79,2011,10,Oct,2011-10,0,1,Missing
536542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-12-01 14:11:00,2.95,16456.0,United Kingdom,94.4,2010,12,Dec,2010-12,0,1,Present
C570867,23165,LARGE CERAMIC TOP STORAGE JAR,-12,2011-10-12 16:17:00,1.65,12607.0,USA,-19.799999999999997,2011,10,Oct,2011-10,1,0,Present
547386,21666,RIDGED GLASS T-LIGHT HOLDER,2,2011-03-22 15:52:00,1.63,,United Kingdom,3.26,2011,3,Mar,2011-03,0,1,Missing
575984,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-13 13:50:00,2.08,17068.0,United Kingdom,20.8,2011,11,Nov,2011-11,0,1,Present
570555,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,2011-10-11 11:03:00,4.15,17119.0,United Kingdom,24.900000000000002,2011,10,Oct,2011-10,0,1,Present
C574504,21408,SPOTTY PINK DUCK DOORSTOP,-2,2011-11-04 13:20:00,4.25,17434.0,United Kingdom,-8.5,2011,11,Nov,2011-11,1,0,Present
575875,21158,MOODY GIRL DOOR HANGER ,1,2011-11-11 13:06:00,3.29,,United Kingdom,3.29,2011,11,Nov,2011-11,0,1,Missing
550214,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-04-15 10:43:00,9.96,,United Kingdom,9.96,2011,4,Apr,2011-04,0,1,Missing
577297,23185,FRENCH STYLE STORAGE JAR JAM,4,2011-11-18 12:48:00,0.29,14593.0,United Kingdom,1.16,2011,11,Nov,2011-11,0,1,Present
573415,21471,STRAWBERRY RAFFIA FOOD COVER,1,2011-10-30 16:17:00,3.75,13607.0,United Kingdom,3.75,2011,10,Oct,2011-10,0,1,Present
556876,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-06-15 11:56:00,0.55,16241.0,United Kingdom,0.55,2011,6,Jun,2011-06,0,1,Present
576463,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1,2011-11-15 11:37:00,0.85,17974.0,United Kingdom,0.85,2011,11,Nov,2011-11,0,1,Present
544815,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-02-23 16:37:00,0.85,17171.0,United Kingdom,10.2,2011,2,Feb,2011-02,0,1,Present
577057,23581,JUMBO BAG PAISLEY PARK,1,2011-11-17 14:26:00,2.08,12748.0,United Kingdom,2.08,2011,11,Nov,2011-11,0,1,Present
561079,20725,LUNCH BAG RED RETROSPOT,2,2011-07-24 16:12:00,1.65,13956.0,United Kingdom,3.3,2011,7,Jul,2011-07,0,1,Present
552554,23170,REGENCY TEA PLATE ROSES ,12,2011-05-10 11:04:00,1.65,12843.0,United Kingdom,19.799999999999997,2011,5,May,2011-05,0,1,Present
547194,20728,LUNCH BAG CARS BLUE,1,2011-03-21 12:42:00,1.65,12637.0,France,1.65,2011,3,Mar,2011-03,0,1,Present
558534,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-06-30 11:54:00,1.65,13988.0,United Kingdom,9.899999999999999,2011,6,Jun,2011-06,0,1,Present
578515,21819,GLITTER CHRISTMAS STAR ,4,2011-11-24 13:40:00,0.39,16885.0,United Kingdom,1.56,2011,11,Nov,2011-11,0,1,Present
562540,21380,WOODEN HAPPY BIRTHDAY GARLAND,3,2011-08-05 15:38:00,2.95,17400.0,United Kingdom,8.850000000000001,2011,8,Aug,2011-08,0,1,Present
560260,23005,TRAVEL CARD WALLET I LOVE LONDON,2,2011-07-17 13:32:00,0.42,14044.0,United Kingdom,0.84,2011,7,Jul,2011-07,0,1,Present
556108,23201,JUMBO BAG ALPHABET,3,2011-06-08 17:59:00,4.13,,United Kingdom,12.39,2011,6,Jun,2011-06,0,1,Missing
549559,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,2011-04-10 13:25:00,4.95,12447.0,Belgium,19.8,2011,4,Apr,2011-04,0,1,Present
556953,48188,DOORMAT WELCOME PUPPIES,2,2011-06-16 08:16:00,7.95,14911.0,EIRE,15.9,2011,6,Jun,2011-06,0,1,Present
556095,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-06-08 15:27:00,7.46,,United Kingdom,7.46,2011,6,Jun,2011-06,0,1,Missing
553389,23172,REGENCY TEA PLATE PINK,1,2011-05-16 16:37:00,3.29,,United Kingdom,3.29,2011,5,May,2011-05,0,1,Missing
581439,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,2011-12-08 16:30:00,3.29,,United Kingdom,3.29,2011,12,Dec,2011-12,0,1,Missing
557896,22470,HEART OF WICKER LARGE,1,2011-06-23 14:22:00,2.95,17611.0,United Kingdom,2.95,2011,6,Jun,2011-06,0,1,Present
567665,22781,GUMBALL MAGAZINE RACK,1,2011-09-21 15:22:00,14.96,,United Kingdom,14.96,2011,9,Sep,2011-09,0,1,Missing
571205,22695,WICKER WREATH SMALL,12,2011-10-14 12:41:00,1.45,15620.0,United Kingdom,17.4,2011,10,Oct,2011-10,0,1,Present
562031,22970,LONDON BUS COFFEE MUG,1,2011-08-01 17:37:00,2.55,16984.0,United Kingdom,2.55,2011,8,Aug,2011-08,0,1,Present
544656,22985,"WRAP, BILLBOARD FONTS DESIGN",25,2011-02-22 13:02:00,0.42,17442.0,United Kingdom,10.5,2011,2,Feb,2011-02,0,1,Present
541429,22345,PARTY PIZZA DISH BLUE POLKADOT,24,2011-01-18 09:44:00,0.21,14688.0,United Kingdom,5.04,2011,1,Jan,2011-01,0,1,Present
580385,23439,HAND WARMER RED LOVE HEART,3,2011-12-04 10:11:00,2.1,16326.0,United Kingdom,6.300000000000001,2011,12,Dec,2011-12,0,1,Present
578065,22816,CARD MOTORBIKE SANTA,4,2011-11-22 15:41:00,0.42,,United Kingdom,1.68,2011,11,Nov,2011-11,0,1,Missing
568193,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,2011-09-25 14:37:00,5.95,17107.0,United Kingdom,17.85,2011,9,Sep,2011-09,0,1,Present
572241,85054,FRENCH ENAMEL POT W LID,6,2011-10-21 15:20:00,2.95,12712.0,Germany,17.700000000000003,2011,10,Oct,2011-10,0,1,Present
558240,20724,RED RETROSPOT CHARLOTTE BAG,2,2011-06-27 15:27:00,1.63,,United Kingdom,3.26,2011,6,Jun,2011-06,0,1,Missing
563944,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-08-22 10:08:00,4.15,17581.0,United Kingdom,16.6,2011,8,Aug,2011-08,0,1,Present
539010,21231,SWEETHEART CERAMIC TRINKET BOX,4,2010-12-15 13:24:00,1.25,15005.0,United Kingdom,5.0,2010,12,Dec,2010-12,0,1,Present
573814,20975,12 PENCILS SMALL TUBE RED RETROSPOT,3,2011-11-01 11:31:00,0.65,13268.0,United Kingdom,1.9500000000000002,2011,11,Nov,2011-11,0,1,Present
578069,22197,POPCORN HOLDER,24,2011-11-22 15:49:00,0.85,14329.0,United Kingdom,20.4,2011,11,Nov,2011-11,0,1,Present
540371,22862,LOVE HEART NAPKIN BOX ,4,2011-01-06 16:35:00,4.25,14312.0,United Kingdom,17.0,2011,1,Jan,2011-01,0,1,Present
547386,23183,MOTHER'S KITCHEN SPOON REST ,1,2011-03-22 15:52:00,7.46,,United Kingdom,7.46,2011,3,Mar,2011-03,0,1,Missing
568245,22595,GINGHAM HEART DECORATION,12,2011-09-26 12:23:00,0.85,13867.0,United Kingdom,10.2,2011,9,Sep,2011-09,0,1,Present
578366,20718,RED RETROSPOT SHOPPER BAG,10,2011-11-24 10:53:00,1.25,16173.0,United Kingdom,12.5,2011,11,Nov,2011-11,0,1,Present
545324,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2011-03-01 14:58:00,2.1,13110.0,United Kingdom,2.1,2011,3,Mar,2011-03,0,1,Present
540187,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-01-05 13:53:00,0.42,15358.0,United Kingdom,5.04,2011,1,Jan,2011-01,0,1,Present
568517,21993,FLORAL FOLK STATIONERY SET,1,2011-09-27 12:52:00,1.25,14456.0,United Kingdom,1.25,2011,9,Sep,2011-09,0,1,Present
557473,23083,SET 6 PAPER TABLE LANTERN STARS ,6,2011-06-20 13:28:00,3.75,17428.0,United Kingdom,22.5,2011,6,Jun,2011-06,0,1,Present
561651,22488,NATURAL SLATE RECTANGLE CHALKBOARD,2,2011-07-28 15:36:00,3.29,,United Kingdom,6.58,2011,7,Jul,2011-07,0,1,Missing
547109,85099B,JUMBO BAG RED RETROSPOT,10,2011-03-21 11:46:00,1.95,12423.0,Belgium,19.5,2011,3,Mar,2011-03,0,1,Present
544456,22223,CAKE PLATE LOVEBIRD PINK,4,2011-02-20 13:21:00,4.95,14803.0,United Kingdom,19.8,2011,2,Feb,2011-02,0,1,Present
577856,20719,WOODLAND CHARLOTTE BAG,10,2011-11-22 11:19:00,0.85,12490.0,France,8.5,2011,11,Nov,2011-11,0,1,Present
542111,20725,LUNCH BAG RED RETROSPOT,10,2011-01-25 13:55:00,1.65,14341.0,United Kingdom,16.5,2011,1,Jan,2011-01,0,1,Present
572294,23380,PACK OF 12 VINTAGE DOILY TISSUES,12,2011-10-23 13:10:00,0.39,13471.0,United Kingdom,4.68,2011,10,Oct,2011-10,0,1,Present
579187,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,2,2011-11-28 15:31:00,2.46,,United Kingdom,4.92,2011,11,Nov,2011-11,0,1,Missing
541870,90125E,AMBER BERTIE GLASS BEAD BAG CHARM,1,2011-01-24 09:39:00,4.13,,United Kingdom,4.13,2011,1,Jan,2011-01,0,1,Missing
567457,72741,GRAND CHOCOLATECANDLE,45,2011-09-20 12:18:00,1.45,14164.0,United Kingdom,65.25,2011,9,Sep,2011-09,0,1,Present
559557,84665,SQUARE CHERRY BLOSSOM CABINET,4,2011-07-11 10:33:00,5.95,17444.0,Canada,23.8,2011,7,Jul,2011-07,0,1,Present
542719,22303,COFFEE MUG APPLES DESIGN,6,2011-01-31 14:18:00,2.55,17619.0,United Kingdom,15.299999999999999,2011,1,Jan,2011-01,0,1,Present
572331,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-10-24 10:18:00,5.95,16491.0,United Kingdom,17.85,2011,10,Oct,2011-10,0,1,Present
576865,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2011-11-16 16:08:00,1.65,12748.0,United Kingdom,3.3,2011,11,Nov,2011-11,0,1,Present
557016,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,1,2011-06-16 12:29:00,1.45,16942.0,United Kingdom,1.45,2011,6,Jun,2011-06,0,1,Present
544460,22524,CHILDRENS GARDEN GLOVES BLUE,1,2011-02-20 14:01:00,1.25,16931.0,United Kingdom,1.25,2011,2,Feb,2011-02,0,1,Present
581498,23245,SET OF 3 REGENCY CAKE TINS,5,2011-12-09 10:26:00,10.79,,United Kingdom,53.949999999999996,2011,12,Dec,2011-12,0,1,Missing
550471,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-04-18 13:52:00,10.79,,United Kingdom,10.79,2011,4,Apr,2011-04,0,1,Missing
546100,22281,EASTER TREE YELLOW BIRDS,2,2011-03-09 12:04:00,5.95,16572.0,United Kingdom,11.9,2011,3,Mar,2011-03,0,1,Present
576255,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-11-14 14:09:00,0.83,15993.0,United Kingdom,6.64,2011,11,Nov,2011-11,0,1,Present
557854,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-06-23 11:38:00,1.25,13268.0,United Kingdom,5.0,2011,6,Jun,2011-06,0,1,Present
552804,22428,ENAMEL FIRE BUCKET CREAM,6,2011-05-11 12:32:00,6.95,15615.0,United Kingdom,41.7,2011,5,May,2011-05,0,1,Present
567873,22652,TRAVEL SEWING KIT,10,2011-09-22 14:25:00,1.65,13055.0,United Kingdom,16.5,2011,9,Sep,2011-09,0,1,Present
562093,15056N,EDWARDIAN PARASOL NATURAL,12,2011-08-02 12:59:00,4.95,13777.0,United Kingdom,59.400000000000006,2011,8,Aug,2011-08,0,1,Present
562732,21411,GINGHAM HEART  DOORSTOP RED,3,2011-08-09 10:19:00,4.25,18248.0,United Kingdom,12.75,2011,8,Aug,2011-08,0,1,Present
548203,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,17,2011-03-29 16:40:00,3.95,,United Kingdom,67.15,2011,3,Mar,2011-03,0,1,Missing
571318,22417,PACK OF 60 SPACEBOY CAKE CASES,240,2011-10-17 10:50:00,0.42,17404.0,Sweden,100.8,2011,10,Oct,2011-10,0,1,Present
578067,35953,FOLKART STAR CHRISTMAS DECORATIONS,12,2011-11-22 15:43:00,0.61,,United Kingdom,7.32,2011,11,Nov,2011-11,0,1,Missing
574700,84991,60 TEATIME FAIRY CAKE CASES,6,2011-11-06 13:53:00,0.55,16033.0,United Kingdom,3.3000000000000003,2011,11,Nov,2011-11,0,1,Present
537638,21810,CHRISTMAS HANGING STAR WITH BELL,3,2010-12-07 15:28:00,2.51,,United Kingdom,7.529999999999999,2010,12,Dec,2010-12,0,1,Missing
540957,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,5,2011-01-12 13:30:00,3.75,15311.0,United Kingdom,18.75,2011,1,Jan,2011-01,0,1,Present
580115,90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,1,2011-12-01 16:22:00,1.65,,United Kingdom,1.65,2011,12,Dec,2011-12,0,1,Missing
574707,75049L,LARGE CIRCULAR MIRROR MOBILE,96,2011-11-06 14:08:00,0.85,17107.0,United Kingdom,81.6,2011,11,Nov,2011-11,0,1,Present
576067,21621,VINTAGE UNION JACK BUNTING,3,2011-11-13 15:48:00,8.5,14227.0,United Kingdom,25.5,2011,11,Nov,2011-11,0,1,Present
545215,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,16,2011-02-28 16:47:00,2.5,,United Kingdom,40.0,2011,2,Feb,2011-02,0,1,Missing
577329,23284,DOORMAT KEEP CALM AND COME IN,6,2011-11-18 14:15:00,8.25,17779.0,United Kingdom,49.5,2011,11,Nov,2011-11,0,1,Present
579792,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-11-30 15:43:00,4.95,12714.0,France,29.700000000000003,2011,11,Nov,2011-11,0,1,Present
546668,23128,DOLLCRAFT BOY JEAN-PAUL ,4,2011-03-15 15:33:00,4.95,14735.0,United Kingdom,19.8,2011,3,Mar,2011-03,0,1,Present
570418,23111,PARISIENNE SEWING BOX,1,2011-10-10 13:31:00,12.5,15211.0,United Kingdom,12.5,2011,10,Oct,2011-10,0,1,Present
569702,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-10-05 16:09:00,1.69,14396.0,United Kingdom,13.52,2011,10,Oct,2011-10,0,1,Present
576357,22961,JAM MAKING SET PRINTED,12,2011-11-14 16:57:00,1.45,15660.0,United Kingdom,17.4,2011,11,Nov,2011-11,0,1,Present
566455,22078,RIBBON REEL LACE DESIGN ,10,2011-09-12 16:45:00,2.1,14500.0,United Kingdom,21.0,2011,9,Sep,2011-09,0,1,Present
543597,22458,CAST IRON HOOK GARDEN FORK,8,2011-02-10 12:32:00,2.55,12857.0,United Kingdom,20.4,2011,2,Feb,2011-02,0,1,Present
576329,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-11-14 15:22:00,4.13,,United Kingdom,4.13,2011,11,Nov,2011-11,0,1,Missing
550473,84692,BOX OF 24 COCKTAIL PARASOLS,2,2011-04-18 13:54:00,0.42,14623.0,United Kingdom,0.84,2011,4,Apr,2011-04,0,1,Present
568173,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-09-25 13:16:00,1.65,16187.0,United Kingdom,16.5,2011,9,Sep,2011-09,0,1,Present
580956,23265,SET OF 3 WOODEN TREE DECORATIONS,36,2011-12-06 14:23:00,1.25,17841.0,United Kingdom,45.0,2011,12,Dec,2011-12,0,1,Present
544479,22417,PACK OF 60 SPACEBOY CAKE CASES,120,2011-02-21 10:28:00,0.42,14646.0,Netherlands,50.4,2011,2,Feb,2011-02,0,1,Present
543909,22521,CHILDS GARDEN TROWEL PINK,1,2011-02-14 12:32:00,1.63,,United Kingdom,1.63,2011,2,Feb,2011-02,0,1,Missing
579167,22359,GLASS JAR KINGS CHOICE,1,2011-11-28 14:06:00,2.95,16800.0,United Kingdom,2.95,2011,11,Nov,2011-11,0,1,Present
579687,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-11-30 13:50:00,2.95,14448.0,United Kingdom,35.400000000000006,2011,11,Nov,2011-11,0,1,Present
541423,22197,SMALL POPCORN HOLDER,1,2011-01-17 17:54:00,1.63,,United Kingdom,1.63,2011,1,Jan,2011-01,0,1,Missing
553543,84987,SET OF 36 TEATIME PAPER DOILIES,1,2011-05-17 15:35:00,3.75,,United Kingdom,3.75,2011,5,May,2011-05,0,1,Missing
543166,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-02-04 08:27:00,8.5,13488.0,United Kingdom,17.0,2011,2,Feb,2011-02,0,1,Present
577519,22440,BALLOON WATER BOMB PACK OF 35,20,2011-11-20 13:20:00,0.42,15044.0,United Kingdom,8.4,2011,11,Nov,2011-11,0,1,Present
562602,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,2011-08-08 10:11:00,1.65,12865.0,Austria,19.799999999999997,2011,8,Aug,2011-08,0,1,Present
552229,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1,2011-05-06 15:40:00,1.63,,United Kingdom,1.63,2011,5,May,2011-05,0,1,Missing
549120,21901,"KEY FOB , BACK DOOR ",2,2011-04-06 13:28:00,0.65,14587.0,United Kingdom,1.3,2011,4,Apr,2011-04,0,1,Present
563214,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2011-08-14 12:56:00,1.45,16370.0,United Kingdom,2.9,2011,8,Aug,2011-08,0,1,Present
545215,21121,SET/10 RED POLKADOT PARTY CANDLES,2,2011-02-28 16:47:00,2.46,,United Kingdom,4.92,2011,2,Feb,2011-02,0,1,Missing
556942,22714,CARD BIRTHDAY COWBOY,12,2011-06-15 16:42:00,0.42,14222.0,United Kingdom,5.04,2011,6,Jun,2011-06,0,1,Present
546980,15044A,PINK PAPER PARASOL ,6,2011-03-18 12:18:00,2.95,13591.0,United Kingdom,17.700000000000003,2011,3,Mar,2011-03,0,1,Present
